respondent_id,submitted_at,department,rating,nps,comment
R103505,2025-08-08,Support,2,4,Honestly disappointed because communication is terrible. That's my honest take.
R100226,2025-08-03,Engineering,1,1,Pretty let down lately because promises are never kept. Thanks for asking.
R107694,2025-07-20,Support,4,8,The team is fantastic because the tools we use are reliable. Would recommend.
R102639,2025-09-03,Support,5,9,Best experience I've had because communication is clear and helpful. Please look into it.
R100990,2025-10-31,People,5,9,Best experience I've had because my feedback gets acted on quickly.
R104454,2025-10-03,People,4,7,The team is fantastic because teh tools we use are reliable. Would reccomend.
R101116,2025-11-16,Sales,5,10,So impressed with the support because onboarding was smooth and friendly. That's my honest take.
R104047,2025-06-26,People,3,4,"Not bad, not great because the basics are fine though support lags. Hope it stays this way."
R102161,2025-06-21,Support,2,4,I keep running into problems because communication is terrible. Please look into it.
R102606,2025-12-25,Sales,5,9,Genuinely love working here because communication is clear and helpful. Needs to change soon.
R103955,2025-04-16,Engineering,1,2,This has been frustating because workload is overwhelming and unfair. Please look into it.
R103682,2025-04-25,Support,3,6,
R104945,2025-06-18,Operations,4,8,Everything has been excellent because great work-life balance. That's my honest take.
R107581,2025-02-01,Support,1,1,Not a great experience at all because management ignores our concerns. Hope it stays this way.
R104506,2025-08-06,Engineering,5,8,Couldn't ask for a better setup because the managers actually listen. Hope it stays this way.
R100042,2025-05-06,Support,5,9,Best experience I've had because great work-life balance. Hope it stays this way.
R107490,2025-08-31,Engineering,3,6,MIXED FEELINGS HONESTLY BECAUSE DECENT TOOLS BUT SLOW PROCESSES.
R106517,2025-02-27,Operations,2,4,The whole thing feels broken because the process is slow and confusing. Hope it stays this way.
R104810,2025-04-11,Operations,5,10,Genuinely love working here because communication is clear and helpful. Needs to change soon.
R104724,2025-07-29,Sales,2,3,Really unhappy with the situation because nobody responds to my requests.
R105860,2025-11-27,Marketing,4,7,
R103065,2025-01-18,Operations,5,8,The team is fantastic because great work-life balance. Hope it stays this way.
R102275,2025-03-01,People,4,9,Couldn't ask for a better setup because communication is clear and helpful. Please look into it.
R106931,2025-05-24,Marketing,2,3,Pretty let down lately because communication is terrible. Thanks for asking.
R104404,2025-05-03,Marketing,4,9,Really happy with how things are going because onboarding was smooth and friendly. Hope it stays this way.
R105429,2025-09-04,Marketing,5,9,Genuinely love working here because great work-life balance. Would recommend.
R106527,2025-10-10,Support,4,7,Genuinely love working here because my feedback gets acted on quickly. Would recommend.
R107079,2025-01-26,Sales,2,3,The whole thing feels broken because workload is overwhelming and unfair. Needs to change soon.
R106496,2025-05-27,Operations,5,10,Really happy with how things are going because the tools we use are reliable. Needs to change soon.
R101050,2025-02-18,Engineering,3,5,"Not bad, not great because a few things work well but others need attention. Would recommend."
R105177,2025-02-02,Operations,2,2,Really unhappy with the situation because workload is overwhelming and unfair. Thanks for asking.
R102021,2025-03-19,Support,5,8,The team is fantastic because the tools we use are reliable. Would recommend.
R104743,2025-10-08,Support,4,9,Everything has been excellent because the managers actually listen. Needs to change soon.
R101446,2025-02-10,Marketing,4,7,Everything has been excellent because teh managers actually listen. That's my honest take.
R101777,2025-01-04,Support,1,2,Really unhappy with the situation because communication is terrible. Thanks for asking.
R102865,2025-12-23,Marketing,2,2,Not a great experience at all because teh process is slow and confusing. Needs to change soon.
R101495,2025-01-12,Engineering,2,4,Not a great experience at all because nobody responds to my requests. Please look into it.
R107281,2025-07-24,Sales,4,7,
R103167,2025-04-16,Engineering,2,2,Not a great experience at all because management ignores our concerns. Hope it stays this way.
R107541,2025-10-30,Support,5,8,Best experience I've had because onboarding was smooth and friendly. That's my honest take.
R105470,2025-05-27,Support,3,4,"Some good, some bad because the basics are fine though support lags. That's my honest take."
R102453,2025-12-06,Support,5,10,So impressed with the support because onboarding was smooth and friendly. Please look into it.
R104802,2025-03-11,Operations,3,5,"It's okay overall because fine day to day, frustrating at month-end."
R103753,2025-05-25,Sales,1,2,
R102819,2025-03-05,Operations,4,9,So impressed with the support because communication is clear and helpful.
R100028,2025-04-08,Support,5,9,Genuinely love working here because the managers actually listen. That's my honest take.
R100638,2025-03-27,Support,4,7,Everything has been excellent because leadership is transparent. Needs to change soon.
R102202,2025-07-31,Sales,4,7,Really happy with how things are going because the tools we use are reliable. Needs to change soon.
R102237,2025-06-23,Support,3,6,Could go either way because the basics are fine though support lags. That's my honest take.
R105676,2025-06-24,Support,3,5,"Some good, some bad because decent tools but slow processes. Would recommend."
R102557,2025-08-26,Support,4,7,
R106050,2025-04-17,Support,4,7,Best experience I've had because communication is clear and helpful. Would recommend.
R107153,2025-12-20,Engineering,4,7,
R106179,2025-01-03,Operations,1,2,I keep running into problems because communication is terrible. Needs to change soon.
R102318,2025-10-28,Operations,3,4,Average experience so far because a few things work well but others need attention. Needs to change soon.
R103814,2025-12-20,Sales,4,7,So impressed with the support because the managers actually listen. Thanks for asking.
R107952,2025-01-03,Engineering,2,2,I keep running into problems because management ignores our concerns. Hope it stays this way.
R102273,2025-01-02,People,4,9,Couldn't ask for a better setup because great work-life balance. Would recommend.
R107895,2025-07-23,Engineering,5,8,GENUINELY LOVE WORKING HERE BECAUSE MY FEEDBACK GETS ACTED ON QUICKLY. NEEDS TO CHANGE SOON.
R105005,2025-05-12,Support,3,6,"Average experience so far because fine day to day, frustrating at month-end. Hope it stays this way."
R107960,2025-02-28,Sales,5,8,Everything has been excellent because leadership is transparent. Please look into it.
R103906,2025-12-10,Engineering,5,9,Couldn't ask for a better setup because my feedback gets acted on quickly. Thanks for asking.
R107028,2025-07-27,Support,5,9,Genuinely love working here because onboarding was smooth and friendly. That's my honest take.
R104435,2025-05-12,Engineering,4,9,Everything has been excellent because communication is clear and helpful. Hope it stays this way.
R107345,2025-04-29,Operations,5,10,The team is fantastic because communication is clear and helpful.
R107366,2025-04-05,People,5,9,Really happy with how things are going because the tools we use are reliable. Needs to change soon.
R101117,2025-04-12,Sales,3,6,"Some good, some bad because a few things work well but others need attention. Would recommend."
R106523,2025-03-27,Operations,3,4,"Not bad, not great because a few things work well but others need attention. That's my honest take."
R105929,2025-02-07,Support,5,10,SO IMPRESSED WITH THE SUPPORT BECAUSE MY FEEDBACK GETS ACTED ON QUICKLY. THANKS FOR ASKING.
R100852,2025-09-27,Support,5,10,So impressed with the support because my feedback gets acted on quickly.
R102059,2025-03-14,Sales,4,7,The team is fantastic because onboarding was smooth and friendly. Please look into it.
R102788,2025-09-20,People,4,9,Everything has been excellent because the managers actually listen. Thanks for asking.
R101298,2025-03-07,Marketing,4,9,Really happy with how things are going because my feedback gets acted on quickly. Would recommend.
R105848,2025-06-19,Operations,3,4,Could go either way because improving slowly but still gaps. That's my honest take.
R105645,2025-04-03,Engineering,4,7,Really happy with how things are going because my feedback gets acted on quickly. Please look into it.
R103217,2025-01-05,Engineering,5,8,The team is fantastic because onboarding was smooth and friendly.
R101759,2025-10-18,Operations,2,2,The whole thing feels broken because the process is slow and confusing. Hope it stays this way.
R104556,2025-02-25,Engineering,5,10,Genuinely love working here because the managers actually listen. Would recommend.
R103710,2025-10-22,Marketing,2,3,This has been frustrating because workload is overwhelming and unfair. Would recommend.
R101638,2025-11-04,Support,4,9,
R103545,2025-07-08,People,3,4,Could go either way because improving slowly but still gaps. Needs to change soon.
R105968,2025-08-28,Engineering,1,1,Pretty let down lately because promises are never kept. Needs to change soon.
R102066,2025-02-18,Support,3,5,Average experience so far because the basics are fine though support lags. Thanks for asking.
R101131,2025-05-29,Sales,3,5,"IT'S OKAY OVERALL BECAUSE FINE DAY TO DAY, FRUSTRATING AT MONTH-END. HOPE IT STAYS THIS WAY."
R101139,2025-11-27,People,3,6,IT'S OKAY OVERALL BECAUSE IMPROVING SLOWLY BUT STILL GAPS. THANKS FOR ASKING.
R101783,2025-05-21,Operations,4,9,Best experience I've had because the tools we use are reliable. That's my honest take.
R106758,2025-06-01,Engineering,3,5,"Mixed feelings honestly because fine day to day, frustrating at month-end."
R101159,2025-01-03,Operations,4,9,Genuinely love working here because leadership is transparent. Hope it stays this way.
R101889,2025-02-21,People,2,2,HONESTLY DISAPPOINTED BECAUSE MANAGEMENT IGNORES OUR CONCERNS. HOPE IT STAYS THIS WAY.
R103597,2025-01-03,Support,4,8,The team is fantastic because great work-life balance. Thanks for asking.
R107254,2025-02-06,Support,4,8,Couldn't ask for a better setup because the tools we use are reliable. Needs to change soon.
R107238,2025-08-27,Operations,2,2,Not a great experience at all because management ignores our concerns. Would recommend.
R105404,2025-01-09,Sales,5,10,Couldn't ask for a better setup because great work-life balance. Needs to change soon.
R105274,2025-03-04,Sales,5,8,Couldn't ask for a better setup because onboarding was smooth and friendly.
R102333,2025-01-11,Support,5,8,The team is fantastic because the tools we use are reliable. Needs to change soon.
R106160,2025-05-20,Engineering,5,8,Really happy with how things are going because great work-life balance. Needs to change soon.
R103533,2025-11-05,Marketing,4,8,Everything has been excellent because leadership is transparent. Hope it stays this way.
R104285,2025-05-08,Operations,4,7,So impressed with the support because my feedback gets acted on quickly.
R106452,2025-09-29,People,4,8,Everything has been excellent because the tools we use are reliable. Thanks for asking.
R100032,2025-10-04,Operations,4,7,So impressed with the support because the managers actually listen. Would recommend.
R103999,2025-05-08,Marketing,3,5,"Not bad, not great because improving slowly but still gaps. Needs to change soon."
R106364,2025-02-12,Sales,4,9,GENUINELY LOVE WORKING HERE BECAUSE THE MANAGERS ACTUALLY LISTEN. THANKS FOR ASKING.
R101066,2025-01-03,Support,4,9,Best experience I've had because the managers actually listen. That's my honest take.
R103075,2025-03-15,Engineering,5,10,So impressed with the support because great work-life balance. Thanks for asking.
R101594,2025-08-11,Engineering,5,8,So impressed with the support because onboarding was smooth and friendly.
R103278,2025-01-29,Sales,5,10,REALLY HAPPY WITH HOW THINGS ARE GOING BECAUSE THE TOOLS WE USE ARE RELIABLE.
R100792,2025-09-10,Support,4,8,The team is fantastic because communication is clear and helpful. Thanks for asking.
R107926,2025-08-10,Marketing,4,7,Really happy with how things are going because leadership is transparent. Needs to change soon.
R104484,2025-08-15,Operations,1,1,Pretty let down lately because communication is terrible. Would recommend.
R107037,2025-08-19,People,4,9,Best experience I've had because great work-life balance. Hope it stays this way.
R102338,2025-09-26,Support,1,0,I keep running into problems because nobody responds to my requests. Needs to change soon.
R107428,2025-04-17,Support,5,10,teh team is fantastic because the managers actually listen. Needs to change soon.
R101053,2025-04-02,Sales,1,1,Really unhappy with the situation because the process is slow and confusing. Thanks for asking.
R105329,2025-12-25,Operations,1,0,
R104392,2025-02-26,Operations,1,1,
R106939,2025-09-29,Operations,5,8,So impressed with the support because communication is clear and helpful. Hope it stays this way.
R107240,2025-07-29,People,4,7,GENUINELY LOVE WORKING HERE BECAUSE GREAT WORK-LIFE BALANCE.
R104409,2025-03-26,Sales,5,9,The team is fantastic because great work-life balance. Hope it stays this way.
R104996,2025-01-02,Marketing,1,2,Pretty let down lately because communication is terrible. Hope it stays this way.
R105457,2025-12-05,Support,4,7,Couldn't ask for a better setup because the managers actually listen. Needs to change soon.
R104356,2025-05-15,Sales,2,3,The whole thing feels broken because promises are never kept. Needs to change soon.
R106576,2025-06-06,Support,5,8,The team is fantastic because my feedback gets acted on quickly.
R106339,2025-07-18,Engineering,4,9,Genuinely love working here because communication is clear and helpful. Would reccomend.
R103515,2025-05-13,Support,3,5,It's okay overall because improving slowly but still gaps.
R100737,2025-04-24,Operations,1,2,
R104066,2025-11-20,Marketing,4,9,Best experience I've had because the tools we use are reliable. Thanks for asking.
R107346,2025-06-07,Support,4,7,Everything has been excellent because my feedback gets acted on quickly. Please look into it.
R103656,2025-07-15,Engineering,1,1,
R102182,2025-07-26,Sales,2,4,This has been frustrating because the process is slow and confusing. Needs to change soon.
R100848,2025-12-23,Support,5,9,Couldn't ask for a better setup because teh tools we use are reliable. Thanks for asking.
R102078,2025-01-18,Support,3,6,Could go either way because decent tools but slow processes. Needs to change soon.
R104706,2025-09-07,Sales,5,8,EVERYTHING HAS BEEN EXCELLENT BECAUSE ONBOARDING WAS SMOOTH AND FRIENDLY. WOULD RECOMMEND.
R100229,2025-09-27,Support,1,1,I keep running into problems because workload is overwhelming and unfair.
R102233,2025-01-20,Operations,3,4,"Not bad, not great because a few things work well but others need attention. Would recommend."
R106356,2025-04-30,Engineering,4,7,Couldn't ask for a better setup because the tools we use are reliable. That's my honest take.
R105191,2025-10-03,People,3,6,"Not bad, not great because improving slowly but still gaps. Would recommend."
R102900,2025-07-09,Engineering,3,4,Mixed feelings honestly because a few things work well but others need attention. Would recommend.
R102548,2025-02-24,Engineering,4,9,Best experience I've had because great work-life balance. Needs to change soon.
R107974,2025-08-28,Engineering,3,4,"Not bad, not great because improving slowly but still gaps."
R107972,2025-02-11,Engineering,4,8,Really happy with how things are going because the tools we use are reliable.
R106082,2025-05-31,Support,5,10,The team is fantastic because leadership is transparent. Would recommend.
R101372,2025-12-17,Support,4,9,The team is fantastic because the managers actually listen. That's my honest take.
R103537,2025-10-01,Marketing,5,9,
R102885,2025-04-25,Engineering,1,0,
R106493,2025-06-30,Sales,1,0,I keep running into problems because the process is slow and confusing.
R106126,2025-09-23,Support,5,10,teh team is fantastic because the tools we use are reliable. Thanks for asking.
R100674,2025-08-24,Engineering,4,9,
R101689,2025-04-28,Engineering,3,6,"Some good, some bad because the basics are fine though support lags. Needs to change soon."
R106393,2025-04-28,Sales,5,8,Best experience I've had because leadership is transparent. Needs to change soon.
R101716,2025-04-26,Sales,4,8,Best experience I've had because leadership is transparent. Would recommend.
R107114,2025-08-10,Sales,4,9,The team is fantastic because the tools we use are reliable. That's my honest take.
R101006,2025-08-04,Engineering,4,8,Best experience I've had because the managers actually listen. That's my honest take.
R106386,2025-11-14,Marketing,3,6,Average experience so far because the basics are fine though support lags.
R107362,2025-04-26,Engineering,2,3,Honestly disappointed because the tools crash constantly. That's my honest take.
R101871,2025-09-30,People,5,10,Really happy with how things are going because leadership is transparent. That's my honest take.
R101942,2025-04-26,Sales,3,4,Average experiance so far because improving slowly but still gaps.
R101223,2025-10-19,Engineering,2,4,NOT A GREAT EXPERIENCE AT ALL BECAUSE COMMUNICATION IS TERRIBLE. NEEDS TO CHANGE SOON.
R105021,2025-08-15,Sales,4,7,BEST EXPERIENCE I'VE HAD BECAUSE THE TOOLS WE USE ARE RELIABLE. THAT'S MY HONEST TAKE.
R101152,2025-10-12,People,5,10,Really happy with how things are going because the managers actually listen. Would recommend.
R107749,2025-03-01,Operations,4,7,
R100777,2025-08-13,Operations,2,2,The whole thing feels broken because workload is overwhelming and unfair. Please look into it.
R106241,2025-11-01,Operations,3,4,
R105080,2025-05-17,Support,4,8,So impressed with the support because leadership is transparent. Thanks for asking.
R106203,2025-01-12,Support,5,10,The team is fantastic because the tools we use are reliable. Please look into it.
R106977,2025-06-28,Sales,1,1,realy unhappy with teh situation because promises are never kept. Would reccomend.
R106201,2025-06-17,People,3,6,"Could go either way because fine day to day, frustrating at month-end. Thanks for asking."
R104694,2025-12-23,Engineering,5,9,So impressed with teh support because great work-life balance. Thanks for asking.
R105586,2025-12-30,Support,5,8,Genuinely love working here because communication is clear and helpful.
R101002,2025-03-07,Support,4,9,So impressed with the support because great work-life balance. Needs to change soon.
R103276,2025-01-03,People,3,4,Could go either way because a few things work well but others need attention. Please look into it.
R107862,2025-01-19,Sales,3,6,"Some good, some bad because decent tools but slow processes. Would recommend."
R107125,2025-01-16,Sales,3,5,It's okay overall because decent tools but slow processes. That's my honest take.
R100731,2025-02-24,Support,4,9,So impressed with the support because leadership is transparent. Thanks for asking.
R107634,2025-02-07,Marketing,5,8,Really happy with how things are going because leadership is transparent. Needs to change soon.
R106519,2025-02-07,Support,5,9,Everything has been excellent because onboarding was smooth and friendly. Would recommend.
R103395,2025-05-02,Engineering,5,8,BEST EXPERIENCE I'VE HAD BECAUSE LEADERSHIP IS TRANSPARENT. PLEASE LOOK INTO IT.
R100949,2025-06-17,Operations,3,5,"It's okay overall because fine day to day, frustating at month-end. That's my honest take."
R102982,2025-05-10,Engineering,4,9,Best experience I've had because onboarding was smooth and friendly. Would recommend.
R102197,2025-05-08,Engineering,4,8,The team is fantastic because leadership is transparent. Thanks for asking.
R101392,2025-07-16,Sales,5,8,Couldn't ask for a better setup because my feedback gets acted on quickly. Please look into it.
R105100,2025-04-13,Operations,3,5,"Not bad, not great because a few things work well but others need attention. Please look into it."
R106023,2025-10-06,Operations,4,8,Genuinely love working here because great work-life balance. Please look into it.
R107759,2025-09-15,Engineering,1,0,Pretty let down lately because nobody responds to my requests. Would recommend.
R104197,2025-10-30,Support,4,7,Best experience I've had because communication is clear and helpful. Hope it stays this way.
R100923,2025-07-27,Support,5,10,The team is fantastic because my feedback gets acted on quickly.
R104358,2025-05-18,People,4,8,Genuinely love working here because communication is clear and helpful. Hope it stays this way.
R101957,2025-03-24,Operations,3,4,Could go either way because the basics are fine though support lags. Hope it stays this way.
R101418,2025-05-19,Operations,5,10,Really happy with how things are going because leadership is transparent. Needs to change soon.
R106537,2025-06-29,Engineering,5,9,The team is fantastic because communication is clear and helpful. Hope it stays this way.
R106959,2025-02-06,Support,3,6,"Mixed feelings honestly because good people, unclear direction. That's my honest take."
R106735,2025-10-07,Engineering,5,8,Everything has been excellent because communication is clear and helpful.
R107676,2025-10-19,Engineering,5,9,
R107712,2025-08-16,Engineering,4,8,The team is fantastic because the managers actually listen. Needs to change soon.
R106698,2025-07-07,Operations,3,4,"Some good, some bad because fine day to day, frustrating at month-end. Please look into it."
R107239,2025-05-04,Marketing,3,5,Could go either way because the basics are fine though support lags. Needs to change soon.
R104701,2025-04-20,Support,2,3,Not a great experience at all because the process is slow and confusing. That's my honest take.
R107265,2025-10-20,Sales,4,7,Best experience I've had because great work-life balance. Hope it stays this way.
R101383,2025-10-10,Marketing,1,1,The whole thing feels broken because promises are never kept. Hope it stays this way.
R104976,2025-04-22,Marketing,2,2,I keep running into problems because the tools crash constantly. Hope it stays this way.
R105858,2025-06-30,Marketing,3,6,"Some good, some bad because fine day to day, frustrating at month-end. Thanks for asking."
R100980,2025-05-25,Marketing,4,7,
R104010,2025-08-08,Sales,4,8,The team is fantastic because leadership is transparent. Please look into it.
R107193,2025-02-13,People,5,8,So impressed with teh support because great work-life balance. Hope it stays this way.
R103510,2025-08-01,People,4,7,Couldn't ask for a better setup because onboarding was smooth and friendly. Thanks for asking.
R104525,2025-03-20,Engineering,4,9,Couldn't ask for a better setup because great work-life balance. Hope it stays this way.
R101098,2025-04-13,Sales,2,3,THIS HAS BEEN FRUSTRATING BECAUSE WORKLOAD IS OVERWHELMING AND UNFAIR. PLEASE LOOK INTO IT.
R101802,2025-12-07,Support,4,9,Everything has been excellent because leadership is transparent.
R105836,2025-04-22,Operations,1,1,This has been frustrating because the process is slow and confusing. That's my honest take.
R102603,2025-12-05,Operations,3,4,"Not bad, not great because improving slowly but still gaps."
R101041,2025-08-01,People,2,4,Really unhappy with the situation because the process is slow and confusing. Please look into it.
R103203,2025-12-21,Operations,4,8,THE TEAM IS FANTASTIC BECAUSE GREAT WORK-LIFE BALANCE. THANKS FOR ASKING.
R101997,2025-04-10,Operations,2,2,Really unhappy with the situation because communication is terrible. That's my honest take.
R105397,2025-02-14,Sales,3,5,Could go either way because improving slowly but still gaps. That's my honest take.
R101240,2025-03-13,Engineering,5,8,Really happy with how things are going because my feedback gets acted on quickly. Needs to change soon.
R106467,2025-01-11,People,4,7,Couldn't ask for a better setup because onboarding was smooth and friendly.
R107468,2025-11-05,Support,5,10,Couldn't ask for a better setup because great work-life balance. Hope it stays this way.
R101958,2025-01-16,Engineering,5,9,EVERYTHING HAS BEEN EXCELLENT BECAUSE THE TOOLS WE USE ARE RELIABLE. THAT'S MY HONEST TAKE.
R101730,2025-06-18,Engineering,4,8,Genuinely love working here because great work-life balance. Needs to change soon.
R106992,2025-10-28,Marketing,2,4,This has been frustrating because communication is terrible. That's my honest take.
R100778,2025-01-22,Sales,4,9,Couldn't ask for a better setup because leadership is transparent.
R104961,2025-06-27,Engineering,5,10,Best experience I've had because onboarding was smooth and friendly. Needs to change soon.
R100398,2025-12-27,Operations,2,4,Really unhappy with the situation because management ignores our concerns. Thanks for asking.
R102968,2025-07-24,Operations,3,6,"Not bad, not great because good people, unclear direction."
R100140,2025-02-10,Sales,2,4,I keep running into problems because promises are never kept. Please look into it.
R105301,2025-06-28,Engineering,5,9,So impressed with the support because onboarding was smooth and friendly. Would recommend.
R101296,2025-06-28,Operations,5,10,Really happy with how things are going because the tools we use are reliable. That's my honest take.
R106685,2025-04-06,Sales,4,8,REALLY HAPPY WITH HOW THINGS ARE GOING BECAUSE THE MANAGERS ACTUALLY LISTEN. PLEASE LOOK INTO IT.
R100802,2025-07-01,Marketing,5,9,The team is fantastic because onboarding was smooth and friendly. Thanks for asking.
R104595,2025-06-23,Marketing,4,7,The team is fantastic because the tools we use are reliable. Hope it stays this way.
R104997,2025-12-02,Support,2,3,Honestly disappointed because workload is overwhelming and unfair. Thanks for asking.
R107538,2025-01-03,Support,4,8,So impressed with the support because the tools we use are reliable. Please look into it.
R103867,2025-12-08,Support,5,10,Best experience I've had because my feedback gets acted on quickly. Please look into it.
R107383,2025-11-03,Operations,3,4,"It's okay overall because fine day to day, frustrating at month-end. That's my honest take."
R104230,2025-03-08,Operations,4,7,The team is fantastic because the managers actually listen. Hope it stays this way.
R101929,2025-04-03,People,2,2,HONESTLY DISAPPOINTED BECAUSE COMMUNICATION IS TERRIBLE. NEEDS TO CHANGE SOON.
R107929,2025-03-11,Engineering,4,8,So impressed with the support because the managers actually listen.
R106811,2025-05-07,Sales,4,9,Best experiance I've had because leadership is transparent. That's my honest take.
R101416,2025-02-13,Support,5,10,Genuinely love working here because onboarding was smooth and friendly. Hope it stays this way.
R100849,2025-04-26,Support,3,6,
R104774,2025-12-19,Operations,5,10,The team is fantastic because onboarding was smooth and friendly. Please look into it.
R105369,2025-04-21,Engineering,4,9,
R105064,2025-06-21,Engineering,5,9,Couldn't ask for a better setup because communication is clear and helpful.
R107395,2025-03-22,Operations,4,7,THE TEAM IS FANTASTIC BECAUSE GREAT WORK-LIFE BALANCE. HOPE IT STAYS THIS WAY.
R106777,2025-05-13,Marketing,5,10,Couldn't ask for a better setup because my feedback gets acted on quickly.
R100402,2025-02-17,People,4,8,Really happy with how things are going because onboarding was smooth and friendly. That's my honest take.
R100702,2025-11-10,Marketing,5,10,So impressed with the support because leadership is transparent. That's my honest take.
R103733,2025-08-12,Engineering,2,2,The whole thing feels broken because promises are never kept. That's my honest take.
R101186,2025-09-20,Operations,4,7,Everything has been excellent because my feedback gets acted on quickly. Needs to change soon.
R101674,2025-05-16,Marketing,4,8,Really happy with how things are going because communication is clear and helpful. Please look into it.
R100805,2025-06-20,Engineering,3,4,"Some good, some bad because fine day to day, frustrating at month-end."
R102981,2025-05-29,Support,3,5,
R107554,2025-07-13,Marketing,2,3,Honestly disappointed because communication is terrible. Hope it stays this way.
R105218,2025-07-08,Engineering,2,3,I keep running into problems because nobody responds to my requests.
R106925,2025-03-10,Marketing,3,4,Mixed feelings honestly because the basics are fine though support lags. Hope it stays this way.
R104923,2025-12-28,Engineering,5,10,Best experience I've had because my feedback gets acted on quickly. Would recommend.
R101256,2025-03-05,Sales,1,0,Really unhappy with the situation because the process is slow and confusing. That's my honest take.
R105852,2025-08-31,Support,4,8,Couldn't ask for a better setup because great work-life balance. Please look into it.
R101709,2025-09-07,Sales,5,9,The team is fantastic because leadership is transparent.
R106083,2025-01-29,Support,3,5,"Mixed feelings honestly because fine day to day, frustrating at month-end."
R106032,2025-08-03,Support,4,9,Best experiance I've had because the managers actually listen. Thanks for asking.
R107430,2025-09-19,Support,3,4,
R104265,2025-01-26,Sales,1,1,I keep running into problems because management ignores our concerns. Would recommend.
R100621,2025-10-04,Operations,3,6,Average experiance so far because improving slowly but still gaps.
R107555,2025-06-09,People,5,8,
R105791,2025-03-06,Operations,3,6,Mixed feelings honestly because decent tools but slow processes. That's my honest take.
R102174,2025-04-23,Engineering,3,4,"Mixed feelings honestly because good people, unclear direction. Hope it stays this way."
R105477,2025-04-04,Sales,4,8,The team is fantastic because communication is clear and helpful. Needs to change soon.
R106555,2025-05-26,Sales,4,9,The team is fantastic because leadership is transparent. Thanks for asking.
R107004,2025-06-16,Operations,4,7,Everything has been excellent because the managers actually listen. That's my honest take.
R100200,2025-08-14,Operations,3,6,"It's okay overall because good people, unclear direction. Please look into it."
R107415,2025-01-16,Marketing,4,9,SO IMPRESSED WITH THE SUPPORT BECAUSE LEADERSHIP IS TRANSPARENT. PLEASE LOOK INTO IT.
R101770,2025-03-19,Support,2,3,Really unhappy with the situation because management ignores our concerns. Please look into it.
R102591,2025-07-01,Operations,1,2,This has been frustrating because communication is terrible. Would recommend.
R106543,2025-08-03,Operations,4,7,realy happy with how things are going because great work-life balance. Hope it stays this way.
R100531,2025-02-15,Sales,4,8,The team is fantastic because onboarding was smooth and friendly. Please look into it.
R104783,2025-05-01,Support,1,0,
R102250,2025-03-17,Marketing,2,3,Really unhappy with the situation because communication is terrible. That's my honest take.
R103548,2025-06-03,Marketing,5,9,Best experience I've had because my feedback gets acted on quickly. Please look into it.
R106169,2025-11-20,Operations,3,6,Average experience so far because improving slowly but still gaps. Needs to change soon.
R102256,2025-04-28,Sales,1,1,Honestly disappointed because the process is slow and confusing.
R102244,2025-05-10,Marketing,1,1,Not a great experience at all because the process is slow and confusing.
R107976,2025-06-28,Marketing,5,9,Genuinely love working here because the managers actually listen. That's my honest take.
R102803,2025-10-29,People,5,9,Genuinely love working here because great work-life balance. Hope it stays this way.
R102530,2025-01-25,Engineering,2,4,Pretty let down lately because teh process is slow and confusing. That's my honest take.
R107909,2025-10-04,Engineering,4,9,So impressed with the support because my feedback gets acted on quickly. That's my honest take.
R102168,2025-09-19,People,5,10,Couldn't ask for a better setup because the tools we use are reliable. Hope it stays this way.
R101703,2025-01-31,Marketing,5,8,So impressed with the support because the tools we use are reliable. Needs to change soon.
R100811,2025-12-17,People,2,3,Really unhappy with the situation because promises are never kept.
R105120,2025-04-22,Marketing,2,2,Pretty let down lately because the process is slow and confusing. Please look into it.
R104155,2025-10-18,Engineering,4,9,Really happy with how things are going because the tools we use are reliable.
R103976,2025-09-17,Sales,5,9,Really happy with how things are going because my feedback gets acted on quickly.
R103931,2025-02-22,Marketing,4,9,Genuinely love working here because the tools we use are reliable. Would recommend.
R105559,2025-08-29,Operations,4,7,So impressed with the support because the tools we use are reliable. Thanks for asking.
R105122,2025-08-13,Marketing,4,9,Everything has been excellent because onboarding was smooth and friendly. Would recommend.
R103498,2025-01-23,Support,5,8,So impressed with the support because communication is clear and helpful. Would recommend.
R106191,2025-12-05,Support,4,8,Best experience I've had because my feedback gets acted on quickly. Needs to change soon.
R103564,2025-11-22,Sales,3,4,"Some good, some bad because decent tools but slow processes."
R105335,2025-09-14,Sales,3,4,"Not bad, not great because decent tools but slow processes. Needs to change soon."
R103218,2025-10-19,People,5,9,SO IMPRESSED WITH THE SUPPORT BECAUSE ONBOARDING WAS SMOOTH AND FRIENDLY. WOULD RECOMMEND.
R100161,2025-05-01,Sales,4,9,So impressed with the support because great work-life balance. Would recommend.
R107845,2025-02-22,Support,3,6,"Mixed feelings honestly because fine day to day, frustrating at month-end."
R102127,2025-08-05,People,5,10,Everything has been excellent because onboarding was smooth and friendly. Thanks for asking.
R105834,2025-12-05,Engineering,5,9,So impressed with the support because onboarding was smooth and friendly. Needs to change soon.
R101892,2025-02-19,Support,4,7,Really happy with how things are going because the tools we use are reliable. That's my honest take.
R102997,2025-05-31,Sales,4,8,Really happy with how things are going because my feedback gets acted on quickly. Would recommend.
R103385,2025-07-01,Marketing,4,9,Couldn't ask for a better setup because the managers actually listen. Needs to change soon.
R106424,2025-03-10,Support,4,7,So impressed with the support because leadership is transparent. Would recommend.
